link_id,from_node_id,to_node_id,facility_type,directed,directed_route_id,link_type,facility_type,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,allowed_uses,agency_name,stop_sequence,directed_service_id,link_type_name,from_biway,is_link
101083,1501107,1501118,bus,1,4838.1,1,service_links,0.229576958142561,1,0,4.5915136544420285,0.0,0 days 00:03:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.945704 37.267708, -79.945482 37.271026)",t,Valley Metro Roanoke,19.0,4838.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21,,,
101084,1501118,1501119,bus,1,4838.1,1,service_links,0.12365457768488457,1,0,1.8548109368943648,0.0,0 days 00:04:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.945482 37.271026, -79.9462804513817 37.2726990829053)",t,Valley Metro Roanoke,20.0,4838.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21,,,
101085,1000001,1500001,bus,1,3894.2,2,boarding_links,0.008830066365170997,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.93936000000001 37.27169, -79.93926 37.27179)",t,Valley Metro Roanoke,-1.0,3894.2.4227226:0;1;2;3;4;5;6;7;8,,,
101086,1500001,1000001,bus,1,3894.2,2,boarding_links,0.008830066365170997,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.93936000000001 37.27169, -79.93926 37.27179)",t,Valley Metro Roanoke,-1.0,3894.2.4227226:0;1;2;3;4;5;6;7;8,,,
101087,1000001,1500002,bus,1,3894.2,2,boarding_links,0.008830066365170997,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.93936000000001 37.27169, -79.93926 37.27179)",t,Valley Metro Roanoke,-1.0,3894.2.4227226:0;1;2;3;4;5;6;7;8;9,,,
101088,1500002,1000001,bus,1,3894.2,2,boarding_links,0.008830066365170997,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.93936000000001 37.27169, -79.93926 37.27179)",t,Valley Metro Roanoke,-1.0,3894.2.4227226:0;1;2;3;4;5;6;7;8;9,,,
101089,1000001,1500003,bus,1,3894.2,2,boarding_links,0.008830066365170997,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.93936000000001 37.27169, -79.93926 37.27179)",t,Valley Metro Roanoke,-1.0,3894.2.4227226:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101090,1500003,1000001,bus,1,3894.2,2,boarding_links,0.008830066365170997,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.93936000000001 37.27169, -79.93926 37.27179)",t,Valley Metro Roanoke,-1.0,3894.2.4227226:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101091,1000002,1500004,bus,1,3894.2,2,boarding_links,0.008830091239139873,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94068200000001 37.271142999999995, -79.940582 37.271243)",t,Valley Metro Roanoke,-1.0,3894.2.4227227:0;1;2;3;4;5;6;7;8;9,,,
101092,1500004,1000002,bus,1,3894.2,2,boarding_links,0.008830091239139873,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94068200000001 37.271142999999995, -79.940582 37.271243)",t,Valley Metro Roanoke,-1.0,3894.2.4227227:0;1;2;3;4;5;6;7;8;9,,,
101093,1000002,1500005,bus,1,3894.2,2,boarding_links,0.008830091239139873,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94068200000001 37.271142999999995, -79.940582 37.271243)",t,Valley Metro Roanoke,-1.0,3894.2.4227227:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101094,1500005,1000002,bus,1,3894.2,2,boarding_links,0.008830091239139873,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94068200000001 37.271142999999995, -79.940582 37.271243)",t,Valley Metro Roanoke,-1.0,3894.2.4227227:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101095,1000003,1500006,bus,1,3894.2,2,boarding_links,0.00883018591298904,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.940757 37.269060999999994, -79.940657 37.269161)",t,Valley Metro Roanoke,-1.0,3894.2.4227228:0;1;2;3;4;5;6;7;8;9,,,
101096,1500006,1000003,bus,1,3894.2,2,boarding_links,0.00883018591298904,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.940757 37.269060999999994, -79.940657 37.269161)",t,Valley Metro Roanoke,-1.0,3894.2.4227228:0;1;2;3;4;5;6;7;8;9,,,
101097,1000003,1500007,bus,1,3894.2,2,boarding_links,0.00883018591298904,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.940757 37.269060999999994, -79.940657 37.269161)",t,Valley Metro Roanoke,-1.0,3894.2.4227228:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101098,1500007,1000003,bus,1,3894.2,2,boarding_links,0.00883018591298904,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.940757 37.269060999999994, -79.940657 37.269161)",t,Valley Metro Roanoke,-1.0,3894.2.4227228:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101099,1000004,1500008,bus,1,3894.2,2,boarding_links,0.008830331373989881,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94115500000001 37.265862, -79.941055 37.265962)",t,Valley Metro Roanoke,-1.0,3894.2.4227229:0;1;2;3;4;5;6;7;8;9,,,
101100,1500008,1000004,bus,1,3894.2,2,boarding_links,0.008830331373989881,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94115500000001 37.265862, -79.941055 37.265962)",t,Valley Metro Roanoke,-1.0,3894.2.4227229:0;1;2;3;4;5;6;7;8;9,,,
101101,1000004,1500009,bus,1,3894.2,2,boarding_links,0.008830331373989881,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94115500000001 37.265862, -79.941055 37.265962)",t,Valley Metro Roanoke,-1.0,3894.2.4227229:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101102,1500009,1000004,bus,1,3894.2,2,boarding_links,0.008830331373989881,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94115500000001 37.265862, -79.941055 37.265962)",t,Valley Metro Roanoke,-1.0,3894.2.4227229:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101103,1000005,1500010,bus,1,3894.2,2,boarding_links,0.008830775808086002,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94226 37.256086999999994, -79.94216 37.256187)",t,Valley Metro Roanoke,-1.0,3894.2.4227231:0;1;2;3;4;5;6;7;8;9,,,
101104,1500010,1000005,bus,1,3894.2,2,boarding_links,0.008830775808086002,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94226 37.256086999999994, -79.94216 37.256187)",t,Valley Metro Roanoke,-1.0,3894.2.4227231:0;1;2;3;4;5;6;7;8;9,,,
101105,1000005,1500011,bus,1,3894.2,2,boarding_links,0.008830775808086002,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94226 37.256086999999994, -79.94216 37.256187)",t,Valley Metro Roanoke,-1.0,3894.2.4227231:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101106,1500011,1000005,bus,1,3894.2,2,boarding_links,0.008830775808086002,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94226 37.256086999999994, -79.94216 37.256187)",t,Valley Metro Roanoke,-1.0,3894.2.4227231:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101107,1000006,1500012,bus,1,3894.2,2,boarding_links,0.008830974884589317,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.943168 37.251707999999994, -79.943068 37.251808)",t,Valley Metro Roanoke,-1.0,3894.2.4235767:0;1;2;3;4;5;6;7;8,,,
101108,1500012,1000006,bus,1,3894.2,2,boarding_links,0.008830974884589317,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.943168 37.251707999999994, -79.943068 37.251808)",t,Valley Metro Roanoke,-1.0,3894.2.4235767:0;1;2;3;4;5;6;7;8,,,
101109,1000006,1500013,bus,1,3894.2,2,boarding_links,0.008830974884589317,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.943168 37.251707999999994, -79.943068 37.251808)",t,Valley Metro Roanoke,-1.0,3894.2.4235767:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101110,1500013,1000006,bus,1,3894.2,2,boarding_links,0.008830974884589317,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.943168 37.251707999999994, -79.943068 37.251808)",t,Valley Metro Roanoke,-1.0,3894.2.4235767:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101111,1000007,1500014,bus,1,3894.2,2,boarding_links,0.008830776990126667,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94333300000001 37.256060999999995, -79.943233 37.256161)",t,Valley Metro Roanoke,-1.0,3894.2.4235768:0;1;2;3;4;5;6;7;8,,,
101112,1500014,1000007,bus,1,3894.2,2,boarding_links,0.008830776990126667,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94333300000001 37.256060999999995, -79.943233 37.256161)",t,Valley Metro Roanoke,-1.0,3894.2.4235768:0;1;2;3;4;5;6;7;8,,,
101113,1000007,1500015,bus,1,3894.2,2,boarding_links,0.008830776990126667,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94333300000001 37.256060999999995, -79.943233 37.256161)",t,Valley Metro Roanoke,-1.0,3894.2.4235768:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101114,1500015,1000007,bus,1,3894.2,2,boarding_links,0.008830776990126667,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94333300000001 37.256060999999995, -79.943233 37.256161)",t,Valley Metro Roanoke,-1.0,3894.2.4235768:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101115,1000008,1500016,bus,1,3894.2,2,boarding_links,0.008830339603993721,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.941077 37.265680999999994, -79.940977 37.265781)",t,Valley Metro Roanoke,-1.0,3894.2.4235769:0;1;2;3;4;5;6;7;8,,,
101116,1500016,1000008,bus,1,3894.2,2,boarding_links,0.008830339603993721,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.941077 37.265680999999994, -79.940977 37.265781)",t,Valley Metro Roanoke,-1.0,3894.2.4235769:0;1;2;3;4;5;6;7;8,,,
101117,1000008,1500017,bus,1,3894.2,2,boarding_links,0.008830339603993721,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.941077 37.265680999999994, -79.940977 37.265781)",t,Valley Metro Roanoke,-1.0,3894.2.4235769:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101118,1500017,1000008,bus,1,3894.2,2,boarding_links,0.008830339603993721,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.941077 37.265680999999994, -79.940977 37.265781)",t,Valley Metro Roanoke,-1.0,3894.2.4235769:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101119,1000009,1500018,bus,1,3894.2,2,boarding_links,0.008830222472138249,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.940732 37.268257, -79.940632 37.268357)",t,Valley Metro Roanoke,-1.0,3894.2.4235770:0;1;2;3;4;5;6;7;8,,,
101120,1500018,1000009,bus,1,3894.2,2,boarding_links,0.008830222472138249,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.940732 37.268257, -79.940632 37.268357)",t,Valley Metro Roanoke,-1.0,3894.2.4235770:0;1;2;3;4;5;6;7;8,,,
101121,1000009,1500019,bus,1,3894.2,2,boarding_links,0.008830222472138249,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.940732 37.268257, -79.940632 37.268357)",t,Valley Metro Roanoke,-1.0,3894.2.4235770:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101122,1500019,1000009,bus,1,3894.2,2,boarding_links,0.008830222472138249,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.940732 37.268257, -79.940632 37.268357)",t,Valley Metro Roanoke,-1.0,3894.2.4235770:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101123,1000010,1500020,bus,1,3894.2,2,boarding_links,0.008830149626238987,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.940651 37.269859, -79.940551 37.269959)",t,Valley Metro Roanoke,-1.0,3894.2.4235771:0;1;2;3;4;5;6;7;8,,,
101124,1500020,1000010,bus,1,3894.2,2,boarding_links,0.008830149626238987,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.940651 37.269859, -79.940551 37.269959)",t,Valley Metro Roanoke,-1.0,3894.2.4235771:0;1;2;3;4;5;6;7;8,,,
101125,1000010,1500021,bus,1,3894.2,2,boarding_links,0.008830149626238987,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.940651 37.269859, -79.940551 37.269959)",t,Valley Metro Roanoke,-1.0,3894.2.4235771:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101126,1500021,1000010,bus,1,3894.2,2,boarding_links,0.008830149626238987,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.940651 37.269859, -79.940551 37.269959)",t,Valley Metro Roanoke,-1.0,3894.2.4235771:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101127,1000011,1500022,bus,1,3894.2,2,boarding_links,0.008830126935434335,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.939209 37.270357999999995, -79.939109 37.270458)",t,Valley Metro Roanoke,-1.0,3894.2.4235772:0;1;2;3;4;5;6;7;8,,,
101128,1500022,1000011,bus,1,3894.2,2,boarding_links,0.008830126935434335,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.939209 37.270357999999995, -79.939109 37.270458)",t,Valley Metro Roanoke,-1.0,3894.2.4235772:0;1;2;3;4;5;6;7;8,,,
101129,1000011,1500023,bus,1,3894.2,2,boarding_links,0.008830126935434335,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.939209 37.270357999999995, -79.939109 37.270458)",t,Valley Metro Roanoke,-1.0,3894.2.4235772:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101130,1500023,1000011,bus,1,3894.2,2,boarding_links,0.008830126935434335,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.939209 37.270357999999995, -79.939109 37.270458)",t,Valley Metro Roanoke,-1.0,3894.2.4235772:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101131,1000026,1500024,bus,1,3894.2,2,boarding_links,0.008830577400653114,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.941603 37.260450999999996, -79.941503 37.260551)",t,Valley Metro Roanoke,-1.0,3894.2.4674736:0;1;2;3;4;5;6;7;8;9,,,
101132,1500024,1000026,bus,1,3894.2,2,boarding_links,0.008830577400653114,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.941603 37.260450999999996, -79.941503 37.260551)",t,Valley Metro Roanoke,-1.0,3894.2.4674736:0;1;2;3;4;5;6;7;8;9,,,
101133,1000026,1500025,bus,1,3894.2,2,boarding_links,0.008830577400653114,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.941603 37.260450999999996, -79.941503 37.260551)",t,Valley Metro Roanoke,-1.0,3894.2.4674736:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101134,1500025,1000026,bus,1,3894.2,2,boarding_links,0.008830577400653114,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.941603 37.260450999999996, -79.941503 37.260551)",t,Valley Metro Roanoke,-1.0,3894.2.4674736:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101135,1000027,1500026,bus,1,3894.2,2,boarding_links,0.008830577764381505,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.941536 37.260442999999995, -79.941436 37.260543)",t,Valley Metro Roanoke,-1.0,3894.2.4674737:0;1;2;3;4;5;6;7;8,,,
101136,1500026,1000027,bus,1,3894.2,2,boarding_links,0.008830577764381505,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.941536 37.260442999999995, -79.941436 37.260543)",t,Valley Metro Roanoke,-1.0,3894.2.4674737:0;1;2;3;4;5;6;7;8,,,
101137,1000027,1500027,bus,1,3894.2,2,boarding_links,0.008830577764381505,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.941536 37.260442999999995, -79.941436 37.260543)",t,Valley Metro Roanoke,-1.0,3894.2.4674737:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101138,1500027,1000027,bus,1,3894.2,2,boarding_links,0.008830577764381505,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.941536 37.260442999999995, -79.941436 37.260543)",t,Valley Metro Roanoke,-1.0,3894.2.4674737:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101139,1000799,1500028,bus,1,3894.2,2,boarding_links,0.008830044628704235,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.945723 37.27216799999999, -79.945623 37.272268)",t,Valley Metro Roanoke,-1.0,3894.2.7667183:0;1;2;3;4;5;6;7;8;9,,,
101140,1500028,1000799,bus,1,3894.2,2,boarding_links,0.008830044628704235,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.945723 37.27216799999999, -79.945623 37.272268)",t,Valley Metro Roanoke,-1.0,3894.2.7667183:0;1;2;3;4;5;6;7;8;9,,,
101141,1000799,1500029,bus,1,3894.2,2,boarding_links,0.008830044628704235,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.945723 37.27216799999999, -79.945623 37.272268)",t,Valley Metro Roanoke,-1.0,3894.2.7667183:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101142,1500029,1000799,bus,1,3894.2,2,boarding_links,0.008830044628704235,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.945723 37.27216799999999, -79.945623 37.272268)",t,Valley Metro Roanoke,-1.0,3894.2.7667183:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101143,1000803,1500030,bus,1,3894.2,2,boarding_links,0.008831068303795481,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94562 37.249652999999995, -79.94552 37.249753)",t,Valley Metro Roanoke,-1.0,3894.2.8177368:0;1;2;3;4;5;6;7;8,,,
101144,1500030,1000803,bus,1,3894.2,2,boarding_links,0.008831068303795481,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94562 37.249652999999995, -79.94552 37.249753)",t,Valley Metro Roanoke,-1.0,3894.2.8177368:0;1;2;3;4;5;6;7;8,,,
101145,1000803,1500031,bus,1,3894.2,2,boarding_links,0.008831068303795481,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94562 37.249652999999995, -79.94552 37.249753)",t,Valley Metro Roanoke,-1.0,3894.2.8177368:0;1;2;3;4;5;6;7;8;9,,,
101146,1500031,1000803,bus,1,3894.2,2,boarding_links,0.008831068303795481,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94562 37.249652999999995, -79.94552 37.249753)",t,Valley Metro Roanoke,-1.0,3894.2.8177368:0;1;2;3;4;5;6;7;8;9,,,
101147,1000803,1500032,bus,1,3894.2,2,boarding_links,0.008831068303795481,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94562 37.249652999999995, -79.94552 37.249753)",t,Valley Metro Roanoke,-1.0,3894.2.8177368:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101148,1500032,1000803,bus,1,3894.2,2,boarding_links,0.008831068303795481,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94562 37.249652999999995, -79.94552 37.249753)",t,Valley Metro Roanoke,-1.0,3894.2.8177368:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101149,1000804,1500033,bus,1,3894.2,2,boarding_links,0.008831096760856631,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.944733 37.249027, -79.944633 37.249127)",t,Valley Metro Roanoke,-1.0,3894.2.8177369:0;1;2;3;4;5;6;7;8;9,,,
101150,1500033,1000804,bus,1,3894.2,2,boarding_links,0.008831096760856631,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.944733 37.249027, -79.944633 37.249127)",t,Valley Metro Roanoke,-1.0,3894.2.8177369:0;1;2;3;4;5;6;7;8;9,,,
101151,1000804,1500034,bus,1,3894.2,2,boarding_links,0.008831096760856631,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.944733 37.249027, -79.944633 37.249127)",t,Valley Metro Roanoke,-1.0,3894.2.8177369:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101152,1500034,1000804,bus,1,3894.2,2,boarding_links,0.008831096760856631,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.944733 37.249027, -79.944633 37.249127)",t,Valley Metro Roanoke,-1.0,3894.2.8177369:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101153,1000824,1500035,bus,1,3894.2,2,boarding_links,0.008830447046715973,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94150400000001 37.263318, -79.941404 37.263418)",t,Valley Metro Roanoke,-1.0,3894.2.9387812:0;1;2;3;4;5;6;7;8;9,,,
101154,1500035,1000824,bus,1,3894.2,2,boarding_links,0.008830447046715973,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94150400000001 37.263318, -79.941404 37.263418)",t,Valley Metro Roanoke,-1.0,3894.2.9387812:0;1;2;3;4;5;6;7;8;9,,,
101155,1000824,1500036,bus,1,3894.2,2,boarding_links,0.008830447046715973,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94150400000001 37.263318, -79.941404 37.263418)",t,Valley Metro Roanoke,-1.0,3894.2.9387812:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101156,1500036,1000824,bus,1,3894.2,2,boarding_links,0.008830447046715973,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94150400000001 37.263318, -79.941404 37.263418)",t,Valley Metro Roanoke,-1.0,3894.2.9387812:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,,,
101157,1000013,1500037,bus,1,3913.1,2,boarding_links,0.00882784135525211,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.96937 37.320601999999994, -79.96927 37.320702)",t,Valley Metro Roanoke,-1.0,3913.1.4238977:0;1;2;3;4;5,,,
101158,1500037,1000013,bus,1,3913.1,2,boarding_links,0.00882784135525211,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.96937 37.320601999999994, -79.96927 37.320702)",t,Valley Metro Roanoke,-1.0,3913.1.4238977:0;1;2;3;4;5,,,
101159,1000013,1500038,bus,1,3913.1,2,boarding_links,0.00882784135525211,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.96937 37.320601999999994, -79.96927 37.320702)",t,Valley Metro Roanoke,-1.0,3913.1.4238977:0;1;2;3;4;5;6;7,,,
101160,1500038,1000013,bus,1,3913.1,2,boarding_links,0.00882784135525211,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.96937 37.320601999999994, -79.96927 37.320702)",t,Valley Metro Roanoke,-1.0,3913.1.4238977:0;1;2;3;4;5;6;7,,,
101161,1000014,1500039,bus,1,3913.1,2,boarding_links,0.008828040940251986,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.055311 37.316216, -80.055211 37.316316)",t,Valley Metro Roanoke,-1.0,3913.1.4239395:0;1;2;3,,,
101162,1500039,1000014,bus,1,3913.1,2,boarding_links,0.008828040940251986,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.055311 37.316216, -80.055211 37.316316)",t,Valley Metro Roanoke,-1.0,3913.1.4239395:0;1;2;3,,,
101163,1000014,1500040,bus,1,3913.1,2,boarding_links,0.008828040940251986,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.055311 37.316216, -80.055211 37.316316)",t,Valley Metro Roanoke,-1.0,3913.1.4239395:0;1;2;3;4,,,
101164,1500040,1000014,bus,1,3913.1,2,boarding_links,0.008828040940251986,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.055311 37.316216, -80.055211 37.316316)",t,Valley Metro Roanoke,-1.0,3913.1.4239395:0;1;2;3;4,,,
101165,1000014,1500041,bus,1,3913.1,2,boarding_links,0.008828040940251986,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.055311 37.316216, -80.055211 37.316316)",t,Valley Metro Roanoke,-1.0,3913.1.4239395:0;1;2;3;4;5,,,
101166,1500041,1000014,bus,1,3913.1,2,boarding_links,0.008828040940251986,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.055311 37.316216, -80.055211 37.316316)",t,Valley Metro Roanoke,-1.0,3913.1.4239395:0;1;2;3;4;5,,,
101167,1000014,1500042,bus,1,3913.1,2,boarding_links,0.008828040940251986,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.055311 37.316216, -80.055211 37.316316)",t,Valley Metro Roanoke,-1.0,3913.1.4239395:0;1;2;3;4;5;6,,,
101168,1500042,1000014,bus,1,3913.1,2,boarding_links,0.008828040940251986,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.055311 37.316216, -80.055211 37.316316)",t,Valley Metro Roanoke,-1.0,3913.1.4239395:0;1;2;3;4;5;6,,,
101169,1000014,1500043,bus,1,3913.1,2,boarding_links,0.008828040940251986,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.055311 37.316216, -80.055211 37.316316)",t,Valley Metro Roanoke,-1.0,3913.1.4239395:0;1;2;3;4;5;6;7,,,
