link_id,AAWDT,mpo_vol_am,mpo_vol_md,mpo_vol_pm,mpo_vol_nt,mpo_vol_total
3208,0,1515,2324,2017,1171,7027
3209,0,1662,2522,2051,1197,7432
3210,0,2778,5162,4724,2166,14830
3211,6486,2051,2875,2329,1585,8840
3212,0,1645,2662,2278,1344,7929
3213,0,134,189,206,90,619
3214,0,121,164,168,74,527
3215,0,1515,2324,2017,1171,7027
3216,0,1662,2522,2051,1197,7432
3217,0,2051,2875,2329,1585,8840
3218,0,1645,2662,2278,1344,7929
3219,0,1515,2324,2017,1171,7027
3220,0,1662,2522,2051,1197,7432
3221,0,2,4,2,1,9
3222,0,2,4,3,2,11
3223,0,1503,3334,2767,1455,9059
3224,0,2417,3445,2645,1212,9719
3225,3925,45,435,628,52,1160
3226,0,85,284,307,41,717
3227,0,442,1114,1041,540,3137
3228,0,798,1106,838,456,3198
3229,0,663,1683,2093,536,4975
3230,0,775,2091,1484,482,4832
3231,0,943,2236,2200,724,6103
3232,0,1591,2558,1990,716,6855
3233,0,340,773,775,133,2021
3234,0,126,365,373,78,942
3235,891,187,397,320,66,970
3236,0,663,1683,2093,536,4975
3237,0,775,2091,1484,482,4832
3238,0,1515,2324,2017,1171,7027
3239,0,1662,2522,2051,1197,7432
3240,0,198,418,417,72,1105
3241,0,126,365,373,78,942
3242,891,142,355,358,61,916
3243,0,187,397,320,66,970
3244,0,368,555,237,216,1376
3245,0,99,676,208,98,1081
3246,0,1717,2975,2620,1386,8698
3247,0,2024,3034,2626,1391,9075
3248,0,663,1683,2093,536,4975
3249,0,775,2091,1484,482,4832
3250,0,442,1114,1041,540,3137
3251,0,798,1106,838,456,3198
3252,0,142,355,358,61,916
3253,0,187,397,320,66,970
3254,29878,6080,9992,6305,4524,26901
3255,0,943,2236,2200,724,6103
3256,0,1591,2558,1990,716,6855
3258,0,1428,2462,2157,732,6779
3259,0,1381,3236,2747,970,8334
3261,0,142,355,358,61,916
3262,0,187,397,320,66,970
3263,0,3043,10371,6358,4723,24495
3264,0,1142,1832,1687,808,5469
3265,0,442,1114,1041,540,3137
3266,0,798,1106,838,456,3198
3267,0,442,1114,1041,540,3137
3268,0,798,1106,838,456,3198
3269,0,1428,2462,2157,732,6779
3271,0,442,1114,1041,540,3137
3272,0,798,1106,838,456,3198
3273,5780,442,1114,1041,540,3137
3274,0,1212,1881,1568,747,5408
3275,0,510,826,730,280,2346
3276,0,1381,3236,2747,970,8334
3277,0,442,1114,1041,540,3137
3278,0,798,1106,838,456,3198
3279,0,668,1117,909,402,3096
3280,0,2051,2875,2329,1585,8840
3281,0,2193,3808,3225,1758,10984
3282,5780,798,1106,838,456,3198
3283,0,442,1114,1041,540,3137
3284,0,1503,3334,2767,1455,9059
3285,0,952,1941,1771,819,5483
3286,0,2696,3710,2829,1376,10611
3287,0,383,845,681,307,2216
3288,0,345,784,551,241,1921
3289,0,2705,3982,3224,1981,11892
3290,0,2193,3808,3225,1758,10984
3291,0,1522,3660,3155,1692,10029
3292,0,2696,3710,2829,1376,10611
3293,0,1515,2324,2017,1171,7027
3294,5930,1662,2522,2051,1197,7432
3295,0,2705,3982,3224,1981,11892
3296,0,2193,3808,3225,1758,10984
3297,0,1250,2514,2294,1128,7186
3298,0,1560,2500,1944,996,7000
3299,0,134,356,383,118,991
3300,0,198,418,417,72,1105
3301,2789,302,776,732,189,1999
3302,0,2210,4118,3611,1745,11684
3303,0,2743,4435,3983,1836,12997
3304,0,2555,3986,3355,2565,12461
3305,0,2505,3977,3317,2443,12242
3306,0,189,254,230,101,774
3307,0,188,304,281,107,880
3308,0,257,639,588,252,1736
3309,0,437,667,547,298,1949
3310,0,45,435,628,52,1160
3311,0,85,284,307,41,717
3312,0,191,416,393,193,1193
3313,0,2210,4118,3611,1745,11684
3314,0,2705,3982,3224,1981,11892
3315,0,2193,3808,3225,1758,10984
3316,0,2743,4435,3983,1836,12997
3317,0,45,435,628,52,1160
3318,0,85,284,307,41,717
3319,0,1250,2514,2294,1128,7186
3320,0,1560,2500,1944,996,7000
3321,5930,1515,2324,2017,1171,7027
3322,0,1662,2522,2051,1197,7432
3323,0,663,1683,2093,536,4975
3324,0,1522,3660,3155,1692,10029
3325,0,3084,5330,3878,1709,14001
3326,0,387,471,372,149,1379
3327,0,414,775,729,291,2209
3328,0,510,826,730,280,2346
3329,0,1250,2514,2294,1128,7186
3330,0,1560,2500,1944,996,7000
3331,0,2705,3982,3224,1981,11892
3332,0,2193,3808,3225,1758,10984
3334,0,1428,2462,2157,732,6779
3335,0,1381,3236,2747,970,8334
3337,0,142,355,358,61,916
3338,0,187,397,320,66,970
3339,0,134,189,206,90,619
3340,0,121,164,168,74,527
3341,0,1717,2975,2620,1386,8698
3342,0,2024,3034,2626,1391,9075
3343,0,2024,4889,4688,2040,13641
3344,0,3084,5330,3878,1709,14001
3345,0,249,993,956,171,2369
3346,0,7,17,16,7,47
3347,0,192,997,806,148,2143
3348,0,943,2236,2200,724,6103
3349,0,1591,2558,1990,716,6855
3350,0,6080,9992,6305,4524,26901
3351,0,45,435,628,52,1160
3352,0,85,284,307,41,717
3354,0,1428,2462,2157,732,6779
3355,0,1381,3236,2747,970,8334
3357,0,142,355,358,61,916
3358,0,187,397,320,66,970
3359,0,1250,2514,2294,1128,7186
3360,0,2705,3982,3224,1981,11892
3361,0,1218,1991,1573,717,5499
3362,0,2122,3542,2922,1769,10355
3363,29828,4186,12203,8045,5531,29965
3364,0,1515,2324,2017,1171,7027
3365,0,1662,2522,2051,1197,7432
3366,0,2401,4534,4004,1938,12877
3367,0,134,189,206,90,619
3368,0,0,0,0,0,0
3369,0,134,189,206,90,619
3370,0,2608,4245,3777,1745,12375
3371,0,887,1025,722,338,2972
3372,0,161,455,497,188,1301
3373,0,252,719,746,302,2019
3374,0,1710,2958,2604,1379,8651
3375,0,249,993,956,171,2369
3376,0,807,2256,1887,661,5611
3377,0,223,469,305,146,1143
3378,0,765,1616,1392,651,4424
3379,0,2066,3674,3121,1396,10257
3381,0,1428,2462,2157,732,6779
3382,0,1381,3236,2747,970,8334
3384,0,2024,4889,4688,2040,13641
3385,0,3084,5330,3878,1709,14001
3386,0,383,845,681,307,2216
3387,4412,345,784,551,241,1921
3388,0,32,119,39,61,251
3389,0,44,116,36,62,258
3390,0,223,469,305,141,1138
3391,0,597,1341,1109,483,3530
3392,6136,765,1616,1392,651,4424
3393,0,414,775,729,291,2209
3394,0,510,826,730,280,2346
3395,0,1515,2324,2017,1171,7027
3396,0,1662,2522,2051,1197,7432
3397,0,2351,4742,4336,1918,13347
3398,0,82,234,237,63,616
3399,0,1818,2932,2429,933,8112
3400,0,32,119,39,61,251
3401,0,44,116,36,62,258
3402,0,2663,5016,4230,1879,13788
3403,0,391,950,895,395,2631
3404,0,1381,3236,2747,970,8334
3405,0,472,705,509,264,1950
3406,0,564,678,467,229,1938
3407,0,252,719,746,302,2019
3408,0,142,355,358,61,916
3409,0,580,1208,973,282,3043
3410,0,283,707,760,230,1980
3411,2789,332,775,800,189,2096
3412,0,394,811,653,216,2074
3413,0,276,716,750,191,1933
3414,0,943,2236,2200,724,6103
3415,0,1591,2558,1990,716,6855
3416,0,7,19,19,8,53
3417,0,2,4,2,1,9
3418,0,11,17,12,5,45
3419,0,283,707,760,230,1980
3420,0,394,811,653,216,2074
3421,0,283,707,760,230,1980
3422,0,394,811,653,216,2074
3423,0,2280,4370,3836,1864,12350
3424,0,2024,4889,4688,2040,13641
3425,0,3084,5330,3878,1709,14001
3426,0,2608,4245,3777,1745,12375
3427,0,340,444,311,197,1292
3428,0,2555,3986,3355,2565,12461
3429,0,2166,3533,3006,2247,10952
3430,0,426,1062,1118,292,2898
3431,1622,580,1208,973,282,3043
3432,0,283,707,760,230,1980
3433,0,394,811,653,216,2074
3434,6136,820,1810,1413,624,4667
3435,0,765,1616,1392,651,4424
3436,0,383,845,681,307,2216
3437,0,345,784,551,241,1921
3438,4412,383,845,681,307,2216
3439,0,345,784,551,241,1921
3440,0,1047,2020,1732,755,5554
3441,0,1218,1991,1573,717,5499
3442,0,345,784,551,241,1921
3443,0,383,845,681,307,2216
3444,0,383,845,681,307,2216
3445,0,345,784,551,241,1921
3446,0,394,811,653,216,2074
3447,0,283,707,760,230,1980
3448,0,2351,4742,4336,1918,13347
3449,0,1515,2324,2017,1171,7027
3450,0,1662,2522,2051,1197,7432
3451,0,257,639,588,252,1736
3452,0,437,667,547,298,1949
3453,1622,426,1062,1118,292,2898
3454,0,580,1208,973,282,3043
3455,0,2663,5016,4230,1879,13788
3456,0,820,1810,1413,624,4667
3457,0,765,1616,1392,651,4424
3458,0,2494,3700,3111,2087,11392
3459,8158,2122,3542,2922,1769,10355
3460,0,33,40,21,18,112
3461,0,189,254,230,101,774
3462,0,154,264,260,89,767
3463,0,564,678,467,229,1938
3464,0,383,845,681,307,2216
3465,0,459,1210,1034,438,3141
3466,0,6,16,15,7,44
3467,0,11,17,12,5,45
3468,0,414,775,729,291,2209
3469,0,510,826,730,280,2346
3470,0,426,1062,1118,292,2898
3471,0,580,1208,973,282,3043
3472,0,426,1062,1118,292,2898
3473,0,580,1208,973,282,3043
3474,11650,2608,4245,3777,1745,12375
3476,0,1818,2932,2429,933,8112
3477,0,1514,3689,3201,1243,9647
3479,0,580,1208,973,282,3043
3480,0,426,1062,1118,292,2898
3481,0,2351,4742,4336,1918,13347
3483,0,426,1062,1118,292,2898
3484,0,580,1208,973,282,3043
3485,0,580,1208,973,282,3043
3486,0,426,1062,1118,292,2898
3487,0,6,16,15,7,44
3488,0,11,17,12,5,45
3489,11650,2280,4370,3836,1864,12350
3492,0,2663,5016,4230,1879,13788
3494,0,2608,4245,3777,1745,12375
3495,0,1047,2020,1732,755,5554
3496,0,1218,1991,1573,717,5499
3497,0,820,1810,1413,624,4667
3498,0,765,1616,1392,651,4424
3499,0,45,435,628,52,1160
3500,0,85,284,307,41,717
3501,0,1515,2324,2017,1171,7027
3502,0,1662,2522,2051,1197,7432
3503,0,415,819,711,176,2121
3504,0,276,716,750,191,1933
3505,0,2024,4889,4688,2040,13641
3506,0,808,1230,885,431,3354
3507,0,3543,6539,4912,2147,17141
3508,0,1047,2020,1732,755,5554
3509,0,1218,1991,1573,717,5499
3510,0,2351,4742,4336,1918,13347
3511,0,467,906,850,369,2592
3512,0,533,865,761,359,2518
3513,0,3543,6539,4912,2147,17141
3514,8158,2494,3700,3111,2087,11392
3515,0,2122,3542,2922,1769,10355
3516,0,2832,6118,5573,2471,16994
3517,0,0,0,0,0,0
3518,0,3130,5921,5080,2247,16378
3519,0,943,2236,2200,724,6103
3520,0,1591,2558,1990,716,6855
3521,0,2375,3558,2972,2308,11213
3522,0,2166,3533,3006,2247,10952
3523,0,257,639,588,252,1736
3524,0,437,667,547,298,1949
3525,0,2884,5607,5097,2276,15864
3527,0,1818,2932,2429,933,8112
3528,0,1514,3689,3201,1243,9647
3530,14088,3130,5921,5080,2247,16378
3531,0,228,359,367,143,1097
3532,0,2494,3700,3111,2087,11392
3533,0,2048,3438,2804,1717,10007
3534,0,360,718,623,259,1960
3535,0,1047,2020,1732,755,5554
3536,0,907,1358,1027,490,3782
3537,0,2280,4370,3836,1864,12350
3538,0,2608,4245,3777,1745,12375
3539,0,64,151,153,25,393
3540,0,2206,3677,3034,1235,10152
3541,0,1514,3689,3201,1243,9647
3542,0,452,896,758,327,2433
3543,0,429,1189,1055,394,3067
3544,0,2832,6118,5573,2471,16994
3545,0,0,0,0,0,0
3546,0,6,16,15,7,44
3547,0,11,17,12,5,45
3548,0,679,1396,1237,519,3831
3549,0,907,1358,1027,490,3782
3550,0,554,1090,906,370,2920
3551,0,429,1189,1055,394,3067
3552,0,0,0,0,0,0
3553,0,3543,6539,4912,2147,17141
3554,0,820,1810,1413,624,4667
3555,0,765,1616,1392,651,4424
3556,0,1515,2324,2017,1171,7027
3557,0,1662,2522,2051,1197,7432
3558,0,181,241,216,96,734
3559,0,154,264,260,89,767
3560,0,196,284,226,115,821
3561,0,943,2236,2200,724,6103
3562,7206,1672,2751,2141,784,7348
3563,0,45,435,628,52,1160
3564,0,85,284,307,41,717
3565,14088,2884,5607,5097,2276,15864
3566,0,268,564,518,240,1590
3567,0,2417,3582,3049,2045,11093
3568,0,2048,3438,2804,1717,10007
3569,0,927,2136,1827,603,5493
3570,0,871,1883,1748,576,5078
3571,0,894,1554,1359,648,4455
3572,0,679,1396,1237,519,3831
3573,0,1754,2818,2268,1090,7930
3574,0,347,744,696,318,2105
3575,0,129,198,163,74,564
3576,0,3398,6351,5329,2379,17457
3577,0,2206,3677,3034,1235,10152
3578,0,871,1883,1748,576,5078
3579,0,927,2136,1827,603,5493
3580,0,1777,4533,3955,1570,11835
3581,0,415,819,711,176,2121
3582,0,276,716,750,191,1933
3583,0,1524,2865,2518,1136,8043
3584,0,1754,2818,2268,1090,7930
3585,0,3023,5973,5452,2442,16890
3586,0,433,699,502,322,1956
3587,0,5647,9293,5803,4201,24944
3588,0,2513,4580,3888,1702,12683
3589,0,885,1771,1440,677,4773
3590,0,554,1090,906,370,2920
3591,0,396,1111,973,397,2877
3592,0,40,92,94,2,228
3593,0,415,819,711,176,2121
3594,0,1524,2865,2518,1136,8043
3595,0,1820,3121,2655,1158,8754
3596,0,927,2136,1827,603,5493
3597,4978,871,1883,1748,576,5078
3598,0,2375,3558,2972,2308,11213
3599,0,871,1883,1748,576,5078
3600,0,1445,3243,2756,999,8443
3601,0,2464,3571,2994,2475,11504
3602,0,181,241,216,96,734
3603,0,154,264,260,89,767
3604,0,2280,4370,3836,1864,12350
3606,0,4186,12203,8045,5531,29965
3607,0,1777,4533,3955,1570,11835
3608,0,2206,3677,3034,1235,10152
3609,0,1318,2237,1661,669,5885
3610,0,1860,2848,2497,831,8036
3611,4988,1276,3484,3162,1246,9168
3612,0,257,639,588,252,1736
3613,0,437,667,547,298,1949
3615,0,2608,4245,3777,1745,12375
3616,0,417,630,475,195,1717
3617,4978,927,2136,1827,603,5493
3618,0,596,1549,1542,429,4116
3619,0,198,450,435,185,1268
3620,0,820,1810,1413,624,4667
3621,0,570,1208,1021,468,3267
3622,0,1515,2324,2017,1171,7027
3623,0,1662,2522,2051,1197,7432
3624,0,45,435,628,52,1160
3625,4988,2247,3052,2520,900,8719
3626,0,1303,3966,3734,1248,10251
3627,0,65,220,126,4,415
3628,0,823,1249,847,298,3217
3629,0,2832,6118,5573,2471,16994
3630,0,206,687,616,293,1802
3631,0,2417,3582,3049,2045,11093
3632,0,2048,3438,2804,1717,10007
3633,0,501,1002,828,352,2683
3634,0,396,1111,973,397,2877
3635,0,340,531,378,116,1365
3636,0,3410,6695,5150,2323,17578
3637,0,60,102,90,23,275
3638,0,40,92,94,2,228
3639,0,414,775,729,291,2209
3640,0,510,826,730,280,2346
3641,0,501,1002,828,352,2683
3642,0,396,1111,973,397,2877
3643,0,2293,3465,2949,912,9619
3644,0,908,2608,2391,942,6849
3645,0,1349,2947,2643,875,7814
3646,0,1777,4533,3955,1570,11835
3647,0,1041,1377,1215,247,3880
3648,0,501,1002,828,352,2683
3649,0,396,1111,973,397,2877
3650,0,1731,3272,2866,1189,9058
3651,0,1820,3121,2655,1158,8754
3652,0,525,695,431,234,1885
3653,0,257,639,588,252,1736
3654,0,203,602,445,329,1579
3655,0,6,16,15,7,44
3656,0,11,17,12,5,45
3657,0,426,1062,1118,292,2898
3658,0,842,1771,1463,418,4494
3659,0,170,495,451,138,1254
3660,0,1515,2324,2017,1171,7027
3661,0,1662,2522,2051,1197,7432
3662,0,557,1356,1143,476,3532
3663,0,570,1208,1021,468,3267
3664,0,33,69,66,25,193
3665,0,501,1002,828,352,2683
3666,0,369,1049,912,373,2703
3667,0,1793,3760,3539,1476,10568
3668,0,2146,6553,3535,2805,15039
3669,7206,1057,2393,2300,798,6548
3670,0,1672,2751,2141,784,7348
3671,0,261,569,517,136,1483
3672,0,170,495,451,138,1254
3673,0,5884,9625,6135,4249,25893
3674,0,1910,3303,2780,875,8868
3675,0,1349,2947,2643,875,7814
3676,0,2417,3582,3049,2045,11093
3677,0,2048,3438,2804,1717,10007
3678,0,4,11,9,3,27
3679,0,450,894,756,330,2430
3680,3968,365,1038,902,369,2674
3681,0,3160,6292,5525,2452,17429
3682,0,1731,3272,2866,1189,9058
3683,0,1820,3121,2655,1158,8754
3684,11858,3410,6695,5150,2323,17578
3685,0,414,775,729,291,2209
3686,0,510,826,730,280,2346
3687,0,761,1515,1342,575,4193
3688,0,1515,2324,2017,1171,7027
3689,0,2176,3343,2643,1533,9695
3690,0,67,160,138,58,423
3691,0,557,1356,1143,476,3532
3692,0,649,1340,1131,504,3624
3693,0,60,102,90,23,275
3694,0,40,92,94,2,228
3695,0,6,16,15,7,44
3696,0,11,17,12,5,45
3697,0,1731,3272,2866,1189,9058
3698,0,1820,3121,2655,1158,8754
3699,0,2590,5274,4950,2120,14934
3700,0,448,1347,1463,530,3788
3701,0,3755,5799,3015,2819,15388
3702,0,3343,5773,4636,2174,15926
3703,0,2417,3582,3049,2045,11093
3704,0,2048,3438,2804,1717,10007
3705,0,2202,3738,3141,2677,11758
3706,0,734,1181,1118,1236,4269
3707,0,1791,2940,2436,1239,8406
3708,0,6095,10640,7266,4731,28732
3709,0,280,564,542,268,1654
3710,0,378,567,246,220,1411
3711,0,204,816,269,144,1433
3712,11858,3160,6292,5525,2452,17429
3713,0,60,102,90,23,275
3714,0,40,92,94,2,228
3715,0,1793,3719,3490,1476,10478
3716,0,0,41,48,0,89
3717,0,3768,10905,7038,4974,26685
3718,0,767,1350,1266,598,3981
3719,0,1057,2393,2300,798,6548
3720,0,1672,2751,2141,784,7348
3721,0,181,241,216,96,734
3722,0,2280,4370,3836,1864,12350
3723,0,154,264,260,89,767
3724,0,414,775,729,291,2209
3725,0,510,826,730,280,2346
3726,0,2879,5087,4129,1766,13861
3727,0,530,1608,1021,557,3716
3728,0,0,0,0,0,0
3729,0,2763,4509,4037,1834,13143
3730,0,583,1243,1043,1185,4054
3731,0,734,1181,1118,1236,4269
3732,0,3755,5799,3015,2819,15388
3733,0,261,569,517,136,1483
3734,0,170,495,451,138,1254
3735,0,1910,3303,2780,875,8868
4038,0,50,105,100,45,300
3736,6513,1301,2844,2545,831,7521
3737,0,1367,2573,2034,976,6950
3738,0,253,710,474,257,1694
3739,0,427,824,802,354,2407
3740,0,1731,3272,2866,1189,9058
3741,0,2251,3730,3015,1418,10414
3742,0,6,440,589,4,1039
3743,0,583,1243,1043,1185,4054
3744,0,625,691,549,1167,3032
3745,0,113,161,134,73,481
3746,3968,442,885,748,327,2402
3747,0,365,1038,902,369,2674
3748,0,4535,12255,8304,5572,30666
3749,0,253,710,474,257,1694
3750,0,2879,5087,4129,1766,13861
3751,0,6,16,15,7,44
3752,0,11,17,12,5,45
3753,0,831,1193,748,472,3244
3754,0,5264,9447,6518,4259,25488
3755,0,368,555,237,216,1376
3756,0,103,689,222,102,1116
3757,0,14,17,14,5,50
3758,0,783,2318,1494,814,5409
3759,0,440,899,825,1110,3274
3760,0,625,691,549,1167,3032
3761,0,6,16,15,7,44
3762,0,11,17,12,5,45
3763,0,2146,6553,3535,2805,15039
3764,0,3038,6621,6413,2650,18722
3765,0,622,1511,1276,532,3941
3766,0,649,1340,1131,504,3624
3767,0,4535,12255,8304,5572,30666
3768,0,258,650,470,310,1688
3769,0,3085,5123,4166,1864,14238
3770,0,3755,5799,3015,2819,15388
3771,0,383,655,369,318,1725
3772,0,204,816,269,144,1433
3773,0,2146,6553,3535,2805,15039
3774,0,314,485,290,197,1286
3775,0,203,602,445,329,1579
3776,0,60,102,90,23,275
3986,0,58,97,77,36,268
3777,0,90,197,194,47,528
3778,0,1057,2393,2300,798,6548
3779,0,1824,2852,2189,1029,7894
3780,0,501,1117,1022,217,2857
3781,0,1619,3243,2460,1233,8555
3782,0,622,1511,1276,532,3941
3783,0,649,1340,1131,504,3624
3784,0,3755,5799,3015,2819,15388
3785,12145,853,6656,1937,2717,12163
3786,0,1365,2193,1992,819,6369
3787,0,414,775,729,291,2209
3788,0,814,1423,1294,556,4087
3789,12145,853,6656,1937,2717,12163
3790,0,0,0,0,0,0
3791,0,2879,5087,4129,1766,13861
3792,0,442,885,748,327,2402
3793,0,365,1038,902,369,2674
3794,0,1926,3085,2745,1531,9287
3795,0,2176,3343,2643,1533,9695
3796,0,2460,4611,4052,1960,13083
3797,0,0,0,0,0,0
3798,0,1999,3756,3358,1449,10562
3799,0,2251,3730,3015,1418,10414
3800,0,6,16,15,7,44
3801,0,11,17,12,5,45
3802,12145,3614,4937,867,2708,12126
3803,0,0,0,0,0,0
3804,0,2763,4509,4037,1834,13143
3805,0,344,806,682,243,2075
3806,0,2417,3582,3049,2045,11093
3807,0,2385,4184,3385,1939,11893
3808,0,3614,4937,867,2708,12126
3809,0,2130,3825,3120,1429,10504
3810,0,1619,3243,2460,1233,8555
3811,0,440,899,825,1110,3274
3812,0,625,691,549,1167,3032
3813,0,261,569,517,136,1483
3814,0,170,495,451,138,1254
3815,0,6,16,15,7,44
3816,0,11,17,12,5,45
3818,6513,1855,3208,2705,839,8607
3839,0,440,899,825,1110,3274
3819,0,196,412,362,103,1073
3841,0,1730,3123,2732,1895,9480
3820,0,622,1511,1276,532,3941
3821,0,442,885,748,327,2402
3822,0,207,456,383,177,1223
3823,0,2929,5086,3897,1977,13889
3824,0,749,1262,1009,337,3357
3825,0,1679,3044,2658,1492,8873
3826,0,1791,2940,2436,1239,8406
3827,0,1999,3756,3358,1449,10562
3828,0,2251,3730,3015,1418,10414
3829,0,1036,1489,1281,606,4412
3830,0,2460,4611,4052,1960,13083
3831,0,325,684,606,242,1857
3832,0,6,16,15,7,44
3833,0,11,17,12,5,45
3834,0,800,1261,777,548,3386
3835,0,420,648,413,283,1764
3836,11599,1170,1911,1422,620,5123
3837,0,611,839,761,362,2573
3838,0,2476,4354,3882,1714,12426
3817,0,279,477,374,135,1265
3840,0,160,410,332,115,1017
3842,0,209,499,456,148,1312
3843,0,1926,3085,2745,1531,9287
3844,0,2176,3343,2643,1533,9695
3845,0,257,473,374,163,1267
3846,0,207,456,383,177,1223
3848,0,117,199,167,59,542
3849,0,90,197,194,47,528
3850,0,2929,8871,5030,3619,20449
3851,11599,820,1982,1682,686,5170
3852,0,0,0,0,0,0
3853,0,1133,2481,2335,429,6378
3854,0,1824,2852,2189,1029,7894
3855,0,1999,3756,3358,1449,10562
3856,0,2251,3730,3015,1418,10414
3857,0,3755,5799,3015,2819,15388
3858,0,1220,1909,1191,831,5151
3859,0,2134,3696,3198,1835,10863
3860,0,1730,3123,2732,1895,9480
3861,0,0,0,0,0,0
3862,0,1170,1911,1422,620,5123
3863,0,2751,4381,3723,2286,13141
3864,0,2385,4184,3385,1939,11893
3865,0,98,689,203,288,1278
3866,1293,366,540,106,295,1307
3867,0,257,473,374,163,1267
3868,0,207,456,383,177,1223
3869,0,1999,3756,3358,1449,10562
3870,0,2251,3730,3015,1418,10414
3871,0,1679,3044,2658,1492,8873
3872,4889,1791,2940,2436,1239,8406
3873,0,6149,11218,7959,4937,30263
3874,0,451,614,455,236,1756
3875,0,261,569,517,136,1483
3876,0,413,1106,1034,419,2972
3877,0,820,1982,1682,686,5170
3878,0,0,0,0,0,0
3879,0,0,0,0,0,0
3880,0,2929,8871,5030,3619,20449
3881,0,7,17,18,7,49
3882,0,14,17,14,5,50
3883,0,6,16,15,7,44
3884,0,11,17,12,5,45
3885,0,2134,3696,3198,1835,10863
3886,0,1730,3123,2732,1895,9480
3887,0,0,0,0,0,0
3888,0,1170,1911,1422,620,5123
3889,0,4974,7708,4206,3650,20538
3890,0,0,0,0,0,0
3891,1293,98,689,203,288,1278
3892,0,332,497,100,272,1201
3893,0,34,42,6,23,105
3894,0,1133,2481,2335,429,6378
3895,0,1210,1837,1499,574,5120
3896,0,615,1015,690,455,2775
3897,0,4276,11605,7834,5262,28977
3898,0,1485,1901,1699,731,5816
3899,0,2414,4361,3690,1835,12300
3900,0,370,385,217,111,1083
3901,0,1999,3756,3358,1449,10562
3902,6450,2251,3730,3015,1418,10414
3903,0,776,1397,1296,547,4016
3904,0,1242,1753,1431,606,5032
3905,0,1718,3499,3149,1448,9814
3906,0,32,119,39,61,251
3907,0,314,485,290,197,1286
3908,0,0,0,0,0,0
3909,0,246,715,480,389,1830
3910,0,577,1131,1035,831,3574
3911,0,501,1117,1022,217,2857
3912,0,418,1299,1006,557,3280
3913,0,2271,5271,5147,2052,14741
3817,0,172,270,232,131,805
3914,0,89,235,246,78,648
3915,0,58,92,78,36,264
3916,0,1133,2481,2335,429,6378
3917,0,0,2,1,0,3
3918,0,1210,1837,1499,574,5120
3919,0,2751,4381,3723,2286,13141
3920,0,2385,4184,3385,1939,11893
3921,0,177,370,328,156,1031
3922,0,117,199,167,59,542
3923,0,206,373,285,94,958
3924,0,92,630,186,265,1173
3925,0,332,497,100,272,1201
3926,0,855,1366,1262,539,4022
3927,0,814,1423,1294,556,4087
3928,0,820,1982,1682,686,5170
3929,0,0,0,0,0,0
3930,0,257,473,374,163,1267
3931,0,207,456,383,177,1223
3932,0,4571,7024,5865,2594,20054
3933,0,0,0,0,0,0
3934,0,1170,1911,1422,620,5123
3935,0,6,16,15,7,44
3936,0,11,17,12,5,45
3937,0,889,1910,1777,775,5351
3938,6412,1242,1753,1431,606,5032
3939,4889,1679,3044,2658,1492,8873
3940,0,1791,2940,2436,1239,8406
3941,6450,1999,3756,3358,1449,10562
3942,0,2251,3730,3015,1418,10414
3943,0,712,1184,972,372,3240
3944,2899,413,1106,1034,419,2972
3945,0,941,1506,1224,488,4159
3946,0,2059,7625,3972,3231,16887
3947,0,2689,6569,6154,2608,18020
3948,0,1068,1735,1332,561,4696
3949,0,4974,7708,4206,3650,20538
3950,0,71,260,166,100,597
3951,0,442,800,634,0,1876
3952,0,615,1017,691,455,2778
3953,0,691,1683,1702,429,4505
3954,0,1210,1837,1499,574,5120
3955,0,820,1982,1682,686,5170
3956,0,0,0,0,0,0
3957,0,2751,4381,3723,2286,13141
3958,0,2385,4184,3385,1939,11893
3959,0,2134,3696,3198,1835,10863
3960,0,1730,3123,2732,1895,9480
3961,0,0,0,0,0,0
3962,0,1170,1911,1422,620,5123
3963,0,92,630,186,265,1173
3964,0,332,497,100,272,1201
